token,pos
ताब्यात,NOUN
घेतले,VERB
फार्माकोलॉजी,NOUN
अटकेला,PP
शाहीनचा,NOUN
भाऊ,NOUN
शोएब,NOUN
याने,PP
वृत्तसंस्था,NOUN
पीटीआयशी,NOUN
एटीएसची,NOUN
वडिलांनी,NOUN
शाहीनवरील,NOUN
आरोपांवर,PP
कानपूरमध्ये,PP
शिकवले,VERB
कानपूर,NOUN
लोकांची,NOUN
कानपूरचे,NOUN
जॉइंट,NOUN
सीपी,NOUN
लॉ,PART
ऑर्डर,NOUN
आशुतोष,NOUN
जेएसएम,NOUN
शिकवत,NOUN
सूत्रांच्या,PP
हवाल्याने,PP
डीएनए,NOUN
चाचणीद्वारे,NOUN
पुष्टी,NOUN
किल्ल्याजवळ,NOUN
कारमध्ये,PP
कार,NOUN
ओमर,NOUN
नबी,NOUN
चालवत,NOUN
उमर,NOUN
जनरल,NOUN
मेडिसिन,NOUN
कार्यरत,NOUN
कुटुंबीयांचीही,NOUN
वहिनी,NOUN
अख्तर,NOUN
सोमवारी,NOUN
पुलवामाच्या,PP
कोइल,NOUN
पथक,NOUN
ओमरच्या,PP
नातेवाईकांचीही,NOUN
यंत्रणांकडून,NOUN
कोणतेही,NOUN
अधिकृत,NOUN
विद्यापीठाने,PP
डॉक्टरांपासून,NOUN
ठेवत,NOUN
त्यांचे,NOUN
व्यावसायिक,NOUN
सायन्सेसच्या,PP
मुख्याध्यापिका,NOUN
भूपिंदर,NOUN
कौर,NOUN
निवेदनात,NOUN
आम्हाला,PP
कळले,VERB
डॉक्टरांना,NOUN
इच्छितो,NOUN
व्यक्तींचा,NOUN
कोणताही,NOUN
आमच्याबरोबर,NOUN
क्षमतेने,PP
संस्थेचा,NOUN
रसायन,NOUN
स्फोटकांशी,NOUN
यंत्रणांना,NOUN
सहकार्य,NOUN
करीत,NOUN
किल्ल्याजवळील,NOUN
घटनेशी,NOUN
जोडल्याने,PP
विद्यार्थ्यांना,NOUN
बीबीसीने,PP
महाविद्यालयाच्या,PP
मंडळाची,NOUN
बाजू,NOUN
मिळाला,PP
विद्यार्थ्यांमध्ये,PP
भीतीचे,NOUN
देशाच्या,PP
भागांतून,NOUN
विद्यापीठात,NOUN
शिकण्यासाठी,PP
अभ्यासक्रमाचे,NOUN
कॅम्पसमध्ये,PP
बांधलेल्या,NOUN
वसतिगृहांमध्ये,PP
अभ्यासक्रमांचे,NOUN
आसपासच्या,PP
लॉज,NOUN
भाड्याच्या,PP
खोल्यांमध्ये,PP
विळख्यात,NOUN
आल्यापासून,NOUN
घाबरले,VERB
पॅरामेडिकल,NOUN
विषयात,NOUN
घेणाऱ्या,NOUN
विद्यार्थ्याने,PP
सांगण्याच्या,PP
अटीवर,PP
महाविद्यालयाशी,NOUN
जेव्हापासून,NOUN
घडामोडी,NOUN
तेव्हापासून,NOUN
संलग्न,NOUN
650,NUM
खाटांचे,NOUN
रुग्णालयही,NOUN
येथे,NOUN
क्षेत्राव्यतिरिक्त,NOUN
दूरदूरहून,NOUN
रुग्ण,NOUN
उपचारासाठी,PP
संख्येत,NOUN
घट,PART
कर्मचाऱ्याने,PP
घटनेनंतर,NOUN
रुग्णांच्या,PP
निम्मे,NOUN
प्रदेशचे,NOUN
जॉन्सन,NOUN
घेतल्यानंतर,NOUN
संस्थेतच,NOUN
नोकरी,NOUN
कानाकोपऱ्यातून,NOUN
अभ्यासक्रमांच्या,PP
अभ्यासासाठी,PP
शिकणाऱ्या,NOUN
विद्यार्थ्यांकडे,PP
विश्वासही,NOUN
शाहीना,NOUN
पाहिले,VERB
विद्यापीठावर,PP
विद्यार्थ्यांच्या,PP
भविष्यावर,PP
प्रशासनाने,PP
संयम,NOUN
राखण्याचे,NOUN
रक्षक,NOUN
अटकेनंतर,NOUN
कर्मचारीही,NOUN
करतोय,NOUN
ऐकलंच,NOUN
करणाऱ्यांच्या,PP
मनातही,NOUN
फल्लाह,NOUN
विद्यापीठाजवळील,NOUN
आवारातून,NOUN
खोली,VERB
भाड्याने,PP
पोलिसांसह,NOUN
फरीदाबादमध्ये,PP
कारवाई,NOUN
पोलिसांनीही,NOUN
याबाबत,NOUN
सविस्तर,NOUN
हजार,NOUN
900,NUM
किलोपेक्षा,NOUN
पदार्थ,NOUN
सप्टेंबरमध्ये,PP
इथेही,NOUN
यंत्रणा,NOUN
घराच्या,PP
मालकाचीही,NOUN
तोही,NOUN
घाबरला,PP
विद्यापीठापासून,NOUN
फतेहपूर,NOUN
तागा,NOUN
नव्याने,PP
बांधण्यात,NOUN
डेहरा,NOUN
वस्तीच्या,PP
टोकाला,PP
उघडले,VERB
बोलण्यास,NOUN
घाबरतात,VERB
घरासमोर,NOUN
महिलेने,PP
ज्याने,PP
कधीही,NOUN
माध्यमांमध्ये,PP
येण्यापूर्वी,NOUN
ऐकले,VERB
भाडेकरू,NOUN
घराचे,NOUN
मालक,NOUN
नूर,NOUN
इश्तियाक,NOUN
मशिदीचे,NOUN
इमाम,NOUN
त्यांनाही,NOUN
घेण्यात,NOUN
एएनआय,NOUN
वृत्तसंस्थेशी,NOUN
भावाने,PP
घरातील,NOUN
भावाला,PP
माझा,NOUN
मशिदीत,NOUN
नमाज,NOUN
अदा,NOUN
विद्यार्थ्यांशी,NOUN
कोणाशीही,NOUN
युनिव्हर्सिटी,NOUN
राज्यांच्या,PP
रक्षकाने,PP
मंगळवारपासून,NOUN
यंत्रणांशी,NOUN
रात्रीपर्यंत,NOUN
आवारात,NOUN
पथके,NOUN
फाटकावरचा,NOUN
म्हणतो,NOUN
पूर्वीपेक्षा,NOUN
होईल,NOUN
कोणालाही,NOUN
अंतरावरून,NOUN
थोडे,NOUN
स्वस्त,NOUN
चौकशीत,NOUN
भवितव्याबाबत,NOUN
प्रश्नांमुळे,NOUN
पॅरामेडिकलच्या,PP
एवढ्या,NOUN
हल्ल्याशी,NOUN
जोडले,VERB
सर्वांच्या,PP
बदनामी,NOUN
फटका,NOUN
आमच्यासारख्या,NOUN
सहन,NOUN
स्फोटाचा,NOUN
रचणाऱ्यांना,NOUN
सोडणार,NOUN
मोदींचा,NOUN
स्फोटापूर्वी,NOUN
डॉक्टरांबद्दल,NOUN
प्रश्नांची,NOUN
उत्तरं,NOUN
नाहीत11,NOUN
बंगाळेश्रीकांत,NOUN
बंगाळे,NOUN
सरकारनं,NOUN
अतिवृष्टीबाधित,NOUN
शेतकऱ्यांसाठी,PP
कोटींचं,NOUN
पॅकेज,NOUN
केलंय,NOUN
याबाबतचा,NOUN
शासन,NOUN
09,NUM
महिन्यांच्या,PP
अतिवृष्टीमुळे,NOUN
नुकसानीच्या,PP
भरपाईबाबतचा,NOUN
निर्णयावर,PP
मदतीच्या,PP
पॅकेजवर,PP
प्रश्नं,NOUN
त्यातील,NOUN
कोणते,NOUN
बातमीत,NOUN
पाहणार,NOUN
मुख्यमंत्र्यांनी,NOUN
माध्यमांशी,NOUN
जो,PART
आकड्याचा,NOUN
घटनेसाठी,PP
निर्णयात,NOUN
विभागासाठी,PP
जिल्ह्यासाठी,PP
निधी,NOUN
रुपयांचं,NOUN
शेतकरी,NOUN
म्हटलंय,NOUN
देवेंद्र,NOUN
आकर्षकपणानं,NOUN
महाराष्ट्रापुढे,NOUN
मांडले,VERB
महामदत,NOUN
असल्याचंही,NOUN
भासवलं,NOUN
पॅकेजचं,NOUN
आर्थिक,NOUN
विश्लेषण,NOUN
बहुतांशी,NOUN
रक्कम,NOUN
योजनांची,NOUN
बेरीज,NOUN
कोटी,NOUN
रुपयांपैकी,NOUN
रब्बी,NOUN
हंगाम,NOUN
देऊ,NOUN
6500,NUM
रुपये,NOUN
एवढीच,NOUN
नवी,NOUN
तरतूद,NOUN
उर्वरित,NOUN
यापूर्वीच,NOUN
योजनांच्या,PP
रकमांची,NOUN
सरकारकडून,NOUN
आतापर्यंतची,NOUN
सर्वांत,NOUN
आलंय,NOUN
खरडून,NOUN
गेल्यास,NOUN
सरसकट,NOUN
शेतकऱ्यांना,NOUN
लाभ,NOUN
निर्णयानुसार,NOUN
अल्प,NOUN
अत्यल्प,NOUN
भूधारक,NOUN
शेतकऱ्यांनाच,NOUN
शेतकऱ्याकडे,PP
एकर,NOUN
शेतजमीन,NOUN
मिळणार,NOUN
समजा,NOUN
तुमच्याकडे,PP
नदीकाठची,NOUN
साडेतीन,NOUN
रुपयांचा,NOUN
अल्पभूधारक,NOUN
खात्यात,NOUN
प्रति,NOUN
हेक्टरी,NOUN
47000,NUM
लाखांची,NOUN
मनरेगाच्या,PP
महात्मा,NOUN
ग्रामीण,NOUN
रोजगार,NOUN
हमी,NOUN
मनरेगा,NOUN
अंतर्गत,NOUN
विहीर,NOUN
उलटूनही,NOUN
नसल्याची,NOUN
शेतकऱ्यांची,NOUN
गेलेली,VERB
लागवडीयोग्य,NOUN
शेतकऱ्याला,PP
योजनेअंतर्गत,NOUN
अर्ज,NOUN
कामाचं,NOUN
मस्टर,NOUN
निघेल,NOUN
मजुरांचे,NOUN
कामाचे,NOUN
तास,NOUN
ठरतील,NOUN
अधिकाऱ्यांच्या,PP
इच्छाशक्तीवर,PP
शेत,NOUN
नेमका,NOUN
पीक,NOUN
विम्याच्या,PP
भरपाईचं,NOUN
सरकारने,PP
शेतकऱ्यांचा,NOUN
विमा,NOUN
उतरवला,PP
विम्याचे,NOUN
विम्यातून,NOUN
कमीत,NOUN
आकड्यांबाबत,NOUN
काहीएक,NOUN
मुळात,NOUN
विम्यासाठी,PP
कंपन्यांना,NOUN
हप्ता,NOUN
कंपन्यांकडून,NOUN
शेतकऱ्यांच्या,PP
भरपाईची,NOUN
कंपन्या,NOUN
गावामध्ये,PP
मोजक्या,NOUN
विम्याचा,NOUN
बहुसंख्य,NOUN
आक्षेप,NOUN
नियमितपणे,NOUN
नोंदवतात,VERB
योजनेतून,NOUN
कोट्यवधी,NOUN
रुपयांची,NOUN
कमाई,NOUN
महाराष्ट्रातून,NOUN
23,NUM
वर्षांत,NOUN
कंपन्यांनी,NOUN
93,NUM
देशपातळीवरचा,NOUN
केल्यास,NOUN
112,NUM
प्रधानमंत्री,NOUN
झाल्यापासून,NOUN
आल्याचं,NOUN
कृषीमंत्री,NOUN
शिवराजसिंग,NOUN
चौहान,NOUN
पंजाबच्या,PP
धर्तीवर,PP
पंजाबमध्ये,PP
हेक्टरवरील,NOUN
शेतपिकांचं,NOUN
झालंय,NOUN
तिथल्या,NOUN
हेक्टर,NOUN
देण्याचं,NOUN
करा,NOUN
महाराष्ट्र,NOUN
कोरडवाहू,NOUN
पिकांसाठी,PP
18500,NUM
बागायती,NOUN
27000,NUM
बहुवार्षिक,NOUN
32000,NUM
शेतपिकांच्या,PP
नुकसानीसाठी,PP
पंजाब,NOUN
मदतीपेक्षा,NOUN
तामिळनाडू,NOUN
कर्नाटक,NOUN
पेक्षाही,NOUN
मदतीचे,NOUN
करण्यापेक्षा,NOUN
शेतकऱ्याचं,NOUN
